date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:12:41	163/163	---MCZ	200	added ('OK')	text/plain	etag:%221d703bcc257fc35%22	https://kalle-blog.azurewebsites.net/robots.txt		(from )
07:12:42	61431/61431	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:40%20GMT	https://kalle-blog.azurewebsites.net/	/tmp/data/index-2.html	(from )
07:12:42	16780/16780	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedb50c%22	https://kalle-blog.azurewebsites.net/css/base.css?dt=638002915614788131	/tmp/data/css/base9452.css	(from https://kalle-blog.azurewebsites.net/)
07:12:44	22784/22784	---MCZ	200	added ('OK')	text/css	etag:%221d5f5436eedad80%22	https://kalle-blog.azurewebsites.net/css/vendor.css?dt=638002915614788131	/tmp/data/css/vendor9452.css	(from https://kalle-blog.azurewebsites.net/)
07:12:45	88833/88833	---MCZ	200	added ('OK')	text/css	etag:%221d80aa69a7bd301%22	https://kalle-blog.azurewebsites.net/css/main.css?dt=638002915614788131	/tmp/data/css/main9452.css	(from https://kalle-blog.azurewebsites.net/)
07:12:46	8420/8420	---MCZ	200	added ('OK')	application/javascript	etag:%221d5f5436eedd464%22	https://kalle-blog.azurewebsites.net/js/modernizr.js	/tmp/data/js/modernizr.js	(from https://kalle-blog.azurewebsites.net/)
07:12:46	6295/6295	---M--	200	added ('OK')	image/png	etag:%221d5f5436eedec17%22	https://kalle-blog.azurewebsites.net/images/logo2.png	/tmp/data/images/logo2.png	(from https://kalle-blog.azurewebsites.net/)
07:12:48	8625/8625	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:47%20GMT	https://kalle-blog.azurewebsites.net/about	/tmp/data/about.html	(from https://kalle-blog.azurewebsites.net/)
07:12:49	33190/33190	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:48%20GMT	https://kalle-blog.azurewebsites.net/blog/category/azure	/tmp/data/blog/category/azure.html	(from https://kalle-blog.azurewebsites.net/)
07:12:50	24004/24004	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:49%20GMT	https://kalle-blog.azurewebsites.net/blog/category/azure-devops	/tmp/data/blog/category/azure-devops.html	(from https://kalle-blog.azurewebsites.net/)
07:12:51	15071/15071	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:50%20GMT	https://kalle-blog.azurewebsites.net/blog/category/automation	/tmp/data/blog/category/automation.html	(from https://kalle-blog.azurewebsites.net/)
07:12:52	16455/16455	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:50%20GMT	https://kalle-blog.azurewebsites.net/blog/category/azure-function	/tmp/data/blog/category/azure-function.html	(from https://kalle-blog.azurewebsites.net/)
07:12:53	24532/24532	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:51%20GMT	https://kalle-blog.azurewebsites.net/blog/category/yaml	/tmp/data/blog/category/yaml.html	(from https://kalle-blog.azurewebsites.net/)
07:12:54	14960/14960	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:53%20GMT	https://kalle-blog.azurewebsites.net/blog/tech-stack-of-the-blog	/tmp/data/blog/tech-stack-of-the-blog.html	(from https://kalle-blog.azurewebsites.net/)
07:12:55	13619/13619	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:54%20GMT	https://kalle-blog.azurewebsites.net/blog/lessons-learner-yaml-templates	/tmp/data/blog/lessons-learner-yaml-templates.html	(from https://kalle-blog.azurewebsites.net/)
07:12:56	23411/23411	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:55%20GMT	https://kalle-blog.azurewebsites.net/blog/how-to-use-azure-anomaly-detector-to-find-anomalies-from-electricity-consumption	/tmp/data/blog/how-to-use-azure-anomaly-detector-to-find-anomalies-from-electricity-consumption.html	(from https://kalle-blog.azurewebsites.net/)
07:12:57	16417/16417	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:56%20GMT	https://kalle-blog.azurewebsites.net/blog/category/ai	/tmp/data/blog/category/ai.html	(from https://kalle-blog.azurewebsites.net/)
07:12:58	15084/15084	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:57%20GMT	https://kalle-blog.azurewebsites.net/blog/category/cognitive-services	/tmp/data/blog/category/cognitive-services.html	(from https://kalle-blog.azurewebsites.net/)
07:12:59	22193/22193	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:57%20GMT	https://kalle-blog.azurewebsites.net/blog/voice-controlled-application-with-azure-cognitive-services	/tmp/data/blog/voice-controlled-application-with-azure-cognitive-services.html	(from https://kalle-blog.azurewebsites.net/)
07:13:00	15139/15139	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:12:58%20GMT	https://kalle-blog.azurewebsites.net/blog/category/azure-cognitive-services	/tmp/data/blog/category/azure-cognitive-services.html	(from https://kalle-blog.azurewebsites.net/)
07:13:01	14456/14456	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:13:00%20GMT	https://kalle-blog.azurewebsites.net/blog/how-to-use-postman-collection-in-api-testing	/tmp/data/blog/how-to-use-postman-collection-in-api-testing.html	(from https://kalle-blog.azurewebsites.net/)
07:13:02	16587/16587	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:13:01%20GMT	https://kalle-blog.azurewebsites.net/blog/category/postman	/tmp/data/blog/category/postman.html	(from https://kalle-blog.azurewebsites.net/)
07:13:03	16587/16587	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:13:02%20GMT	https://kalle-blog.azurewebsites.net/blog/category/api-testing	/tmp/data/blog/category/api-testing.html	(from https://kalle-blog.azurewebsites.net/)
07:13:04	17405/17405	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Oct%202022%2007:13:02%20GMT	https://kalle-blog.azurewebsites.net/blog/how-to-utilize-reusable-components-ado	/tmp/data/blog/how-to-utilize-reusable-components-ado.html	(from https://kalle-blog.azurewebsites.net/)
